Feature	Log2FC(median)	Log2FC(mean)	ModeratedT(Stats)	ModeratedT(P-value)	FDR	-Log10(FDR)	Significance	Gene	group1_label	group2_label	n_group1_total	n_group2_total	n_group1_nonmissing	n_group2_nonmissing	group1_mean	group2_mean	group1_median	group2_median	AbsLog2FC(mean)	AbsLog2FC(median)
GAMT	0.037762274519323555	0.13194173561549258	1.3788647081098062	0.17780530660700566	0.9587604446797906	0.018289891838696243	NS	GAMT	GG1	GG2	5	24	5	24	0.050438822079481895	-0.08150291353601068	-0.0074720449028014	-0.045234319422124955	0.13194173561549258	0.037762274519323555
CORO1C	0.037757938055840996	0.04204936999319979	0.4837347094017939	0.6319737702966799	0.9770351721689443	0.01008980188619833	NS	CORO1C	GG1	GG2	5	24	5	24	-0.011659096061235618	-0.05370846605443541	-0.0535712615937571	-0.0913291996495981	0.04204936999319979	0.037757938055840996
CNTLN	-0.0377453292930095	-0.07640036613194273					NS	CNTLN	GG1	GG2	5	24	3	20	0.16027715116999044	0.23667751730193318	0.162304658620551	0.2000499879135605	0.07640036613194273	0.0377453292930095
CHL1	-0.037737480409929	0.15649655498353143	0.8376626107708759	0.40863223796612663	0.9587604446797906	0.018289891838696243	NS	CHL1	GG1	GG2	5	24	5	24	0.21355171972127202	0.057055164737740575	0.0706354912957341	0.1083729717056631	0.15649655498353143	0.037737480409929
SUDS3	-0.037734457054348254	-0.08080034513348448	-1.0947262030676128	0.2820696825431454	0.9587604446797906	0.018289891838696243	NS	SUDS3	GG1	GG2	5	24	5	24	-0.02050123057382468	0.060299114559659805	-0.0075817622479279	0.03015269480642035	0.08080034513348448	0.037734457054348254
CTDP1	0.0377317958304504	0.02947177094751162	0.4552123724214008	0.6521287526911598	0.9773019813269638	0.009971220764653645	NS	CTDP1	GG1	GG2	5	24	5	24	0.0802711901595826	0.050799419212070984	0.0656233551134555	0.027891559283005102	0.02947177094751162	0.0377317958304504
HOXA11	-0.037725788412710015	0.0013876729660362297					NS	HOXA11	GG1	GG2	5	24	3	8	0.17302065831397398	0.17163298534793775	0.216051707613241	0.253777496025951	0.0013876729660362297	0.037725788412710015
GIGYF2	-0.03772478487792215	-0.02786025576985485	-0.39703772389484004	0.6940600510820217	0.9808482575836139	0.00839817507820931	NS	GIGYF2	GG1	GG2	5	24	5	24	-0.0029050223124108413	0.02495523345744401	0.0010841751840899	0.03880896006201205	0.02786025576985485	0.03772478487792215
PSMD12	-0.0376837905040493	-0.0393096524684014	-0.6862360302199428	0.4976652466967463	0.9591609129113918	0.018108527628947848	NS	PSMD12	GG1	GG2	5	24	5	24	-0.029702103861565278	0.00960754860683612	-0.0331112233350326	0.0045725671690166995	0.0393096524684014	0.0376837905040493
BPHL	0.0376805951347137	0.11813717661332632	1.0622854952905691	0.29631189545995773	0.9587604446797906	0.018289891838696243	NS	BPHL	GG1	GG2	5	24	5	24	0.07718105864862596	-0.040956117964700355	0.0320298967345574	-0.0056506984001563	0.11813717661332632	0.0376805951347137
ISG20L2	-0.03767754760245401	-0.11167060941322193	-1.308269557522923	0.20039964361364723	0.9587604446797906	0.018289891838696243	NS	ISG20L2	GG1	GG2	5	24	5	24	-0.056584613024167195	0.05508599638905474	0.0314581255684554	0.0691356731709094	0.11167060941322193	0.03767754760245401
SUFU	0.03765150720121165	0.00801211233802112	0.09328244690942536	0.9262794604068386	0.9926099194498584	0.003221389081460311	NS	SUFU	GG1	GG2	5	24	5	24	0.0013487735831979194	-0.006663338754823201	-0.0045912391848874	-0.04224274638609905	0.00801211233802112	0.03765150720121165
CARD8	-0.037628848079371	-0.017082444962854895	-0.11587181847934773	0.9085014952718108	0.9926099194498584	0.003221389081460311	NS	CARD8	GG1	GG2	5	24	5	24	-0.05063169847201819	-0.033549253509163296	-0.154824942361916	-0.11719609428254499	0.017082444962854895	0.037628848079371
OGDH	-0.037618656323992486	-0.08606920959332899	-1.1595542821384635	0.2550839154519031	0.9587604446797906	0.018289891838696243	NS	OGDH	GG1	GG2	5	24	5	24	-0.14983499782966578	-0.06376578823633679	-0.154393011823361	-0.1167743554993685	0.08606920959332899	0.037618656323992486
CAPNS1	0.03759827319680585	0.05759637219303488	0.7907729035455773	0.4350848891703106	0.9587604446797906	0.018289891838696243	NS	CAPNS1	GG1	GG2	5	24	5	24	0.045010783987276363	-0.012585588205758516	0.0186134258053556	-0.018984847391450253	0.05759637219303488	0.03759827319680585
GRSF1	0.037577785736985454	0.003512204412655491	0.04701532522677092	0.9628025979893128	0.9957542931185234	0.0018478124871349408	NS	GRSF1	GG1	GG2	5	24	5	24	-0.033039293167622795	-0.036551497580278286	-0.0247190208210313	-0.062296806558016754	0.003512204412655491	0.037577785736985454
UQCRC1	-0.037569300796053196	-0.055093357752170696	-0.4095599033281802	0.6849451318657428	0.9808482575836139	0.00839817507820931	NS	UQCRC1	GG1	GG2	5	24	5	24	-0.0680182893935512	-0.012924931641380505	-0.131924308835246	-0.0943550080391928	0.055093357752170696	0.037569300796053196
MOB2	-0.03756314171800975	0.013933966680880101	0.18031822379084952	0.8580763752230548	0.9903281368236717	0.00422088176627665	NS	MOB2	GG1	GG2	5	24	5	24	0.008611806130446877	-0.0053221605504332236	0.003307410224048	0.04087055194205775	0.013933966680880101	0.03756314171800975
KDM4B	0.03755959058245885	0.10240799745369268	1.1540412182937387	0.25730297639982924	0.9587604446797906	0.018289891838696243	NS	KDM4B	GG1	GG2	5	24	5	24	0.07325998470854322	-0.029148012745149457	0.0469289527142269	0.00936936213176805	0.10240799745369268	0.03755959058245885
GLS	-0.03755606931659461	0.052662086130884536	0.6183676638760343	0.5408501901332943	0.9616078871282656	0.017001983234184656	NS	GLS	GG1	GG2	5	24	5	24	0.027877831195791698	-0.024784254935092842	-0.0766989720687885	-0.0391429027521939	0.052662086130884536	0.03755606931659461
SH3GLB1	0.03752103030177785	0.03143578412276981	0.4765281045638569	0.6370400196647107	0.9773019813269638	0.009971220764653645	NS	SH3GLB1	GG1	GG2	5	24	5	24	0.07779496820263263	0.046359184079862815	0.0874253322603433	0.04990430195856545	0.03143578412276981	0.03752103030177785
CARD19	0.0375156462614943	0.020989374823548818	0.21040280443349302	0.8347301638350794	0.9901106439343221	0.004316270690180973	NS	CARD19	GG1	GG2	5	24	5	24	-0.08945144276208282	-0.11044081758563164	-0.0858120392904382	-0.12332768555193249	0.020989374823548818	0.0375156462614943
PMS1	0.0374745446114533	0.03704226385119444	0.3514630773381382	0.7276186729393078	0.9849451370134303	0.006587959711431571	NS	PMS1	GG1	GG2	5	24	5	24	-0.0017194297363703204	-0.03876169358756476	0.0069558228783304	-0.0305187217331229	0.03704226385119444	0.0374745446114533
THEM4	0.03743677156490151	-0.015416941144453356	-0.09485741833453484	0.9250385864947415	0.9926099194498584	0.003221389081460311	NS	THEM4	GG1	GG2	5	24	5	24	-0.12806532488948658	-0.11264838374503322	-0.0687692815776559	-0.1062060531425574	0.015416941144453356	0.03743677156490151
STEAP4	0.03742966038506475	-0.21463585973758603	-0.8771733137012536	0.38713999176115366	0.9587604446797906	0.018289891838696243	NS	STEAP4	GG1	GG2	5	24	5	24	-0.13965643358613292	0.07497942615145313	0.0005386653004424	-0.03689099508462235	0.21463585973758603	0.03742966038506475
PAIP2B	-0.03732944074219201	-0.0363825409373788	-0.28920720656157844	0.7743481867708503	0.9859149863967271	0.006160531844340587	NS	PAIP2B	GG1	GG2	5	24	5	24	0.024103072227703443	0.06048561316508224	0.0441528678525938	0.08148230859478581	0.0363825409373788	0.03732944074219201
ZFAND6	0.03731224877530109	0.04470059368162897	0.7348156686075265	0.4679744443193145	0.9587604446797906	0.018289891838696243	NS	ZFAND6	GG1	GG2	5	24	5	24	0.12554555315118804	0.08084495946955907	0.114022033040538	0.0767097842652369	0.04470059368162897	0.03731224877530109
SPIN1	0.03731223851513435	0.025514823316050858	0.3191765130786974	0.7517335581191164	0.9849451370134303	0.006587959711431571	NS	SPIN1	GG1	GG2	5	24	5	24	0.03723265841921426	0.011717835103163403	0.0319255665641203	-0.0053866719510140505	0.025514823316050858	0.03731223851513435
TRIM26	-0.0372529468105038	-0.0185186135590436	-0.3366918736801941	0.7386179461433031	0.9849451370134303	0.006587959711431571	NS	TRIM26	GG1	GG2	5	24	5	24	0.0021866155093916402	0.02070522906843524	-0.0132712473747025	0.0239816994358013	0.0185186135590436	0.0372529468105038
DPH1	0.03723850125491835	-0.03718729197746767	-0.3470065527096449	0.730931122208184	0.9849451370134303	0.006587959711431571	NS	DPH1	GG1	GG2	5	24	5	24	0.00019370837207411396	0.03738100034954178	0.0515249715027446	0.01428647024782625	0.03718729197746767	0.03723850125491835
CHGB	-0.037223864027909004	-0.12705046247875387	-0.7302582150347529	0.47071543328278714	0.9587604446797906	0.018289891838696243	NS	CHGB	GG1	GG2	5	24	5	24	-0.3328385810618714	-0.20578811858311755	-0.150517272956901	-0.113293408928992	0.12705046247875387	0.037223864027909004
RIOX2	-0.03721482970883645	-0.07726151273801579	-0.9952261339260641	0.3273316652564951	0.9587604446797906	0.018289891838696243	NS	RIOX2	GG1	GG2	5	24	5	24	-0.04218352949561168	0.035077983242404104	0.0059523118575692	0.04316714156640565	0.07726151273801579	0.03721482970883645
TBL1X	-0.0371841205087249	-0.02332634841139259	-0.22838918065325314	0.8208435885752186	0.9887682429927546	0.004905490591109241	NS	TBL1X	GG1	GG2	5	24	5	24	-0.07225224315914923	-0.04892589474775664	-0.0998346749261696	-0.0626505544174447	0.02332634841139259	0.0371841205087249
DST	0.03718049730806425	0.021150238583321327	0.2687029084018802	0.7899385163525346	0.9876786179909683	0.00538434806297359	NS	DST	GG1	GG2	5	24	5	24	0.026073484811071523	0.004923246227750196	0.0683669665051054	0.031186469197041152	0.021150238583321327	0.03718049730806425
PLSCR3	-0.0371682721661786	-0.10221654325918482	-0.5477581165379539	0.5877806874256233	0.9693492224050667	0.01351973374350707	NS	PLSCR3	GG1	GG2	5	24	5	24	-0.17851786239681738	-0.07630131913763256	-0.0618336044959418	-0.024665332329763198	0.10221654325918482	0.0371682721661786
FST	0.0371523909326623	0.3064665080856531	1.4459927383088174	0.16111285589547117	0.9587604446797906	0.018289891838696243	NS	FST	GG1	GG2	5	24	4	18	0.19186516578708626	-0.11460134229856687	-0.011665026710226498	-0.0488174176428888	0.3064665080856531	0.0371523909326623
DIP2B	-0.0371435031708551	-0.04045396813123403	-0.570470211408634	0.572470930870206	0.9693492224050667	0.01351973374350707	NS	DIP2B	GG1	GG2	5	24	5	24	0.014137966201196098	0.05459193433243013	-0.0016738209620208	0.0354696822088343	0.04045396813123403	0.0371435031708551
PSMB7	-0.03713918170081724	-0.05407671883019183	-0.563202516064984	0.5773482843939991	0.9693492224050667	0.01351973374350707	NS	PSMB7	GG1	GG2	5	24	5	24	0.009910320803338646	0.06398703963353047	0.0276123723387292	0.06475155403954644	0.05407671883019183	0.03713918170081724
NTN4	-0.03711393611659405	-0.017651200559725494	-0.06411243359756678	0.9492923439082537	0.9942675792853094	0.0024967216705079724	NS	NTN4	GG1	GG2	5	24	5	24	0.14229530003089996	0.15994650059062546	0.0427433640421668	0.07985730015876084	0.017651200559725494	0.03711393611659405
COX15	-0.0371051088444094	0.13509770055882633	0.8026309805580821	0.4282989204455873	0.9587604446797906	0.018289891838696243	NS	COX15	GG1	GG2	5	24	5	24	-0.00419526355726142	-0.13929296411608774	-0.09685139264898	-0.0597462838045706	0.13509770055882633	0.0371051088444094
UHRF1BP1	-0.03708978506674395	-0.010182956227761962	-0.14344219210050566	0.886869338011662	0.9903281368236717	0.00422088176627665	NS	UHRF1BP1	GG1	GG2	5	24	5	24	0.040823899654575835	0.0510068558823378	0.0320240560299938	0.06911384109673775	0.010182956227761962	0.03708978506674395
POT1	-0.037067013691604006	0.05404532136506808	0.3613732272400846	0.7208566533610362	0.9849451370134303	0.006587959711431571	NS	POT1	GG1	GG2	5	24	4	19	-0.10692707959267493	-0.160972400957743	-0.159366032318066	-0.122299018626462	0.05404532136506808	0.037067013691604006
APOBEC3C	0.037066535969825204	-0.12380417188276499	-0.9711587940246205	0.33898622783589133	0.9587604446797906	0.018289891838696243	NS	APOBEC3C	GG1	GG2	5	24	5	24	-0.17307284143427817	-0.04926866955151318	0.0055779183301112	-0.031488617639714	0.12380417188276499	0.037066535969825204
VPS35L	0.0370441314043941	0.024567007159688632	0.38858701291565406	0.7002377854492344	0.9808482575836139	0.00839817507820931	NS	VPS35L	GG1	GG2	5	24	5	24	0.039525368625028985	0.014958361465340353	0.0497815315014467	0.0127374000970526	0.024567007159688632	0.0370441314043941
BTAF1	-0.0370326205232261	-0.01769636466396579	-0.2732072577743787	0.7865058390349069	0.9876786179909683	0.00538434806297359	NS	BTAF1	GG1	GG2	5	24	5	24	0.008470507951149604	0.026166872615115397	0.0081707302030782	0.0452033507263043	0.01769636466396579	0.0370326205232261
TBCC	0.03701731682730845	0.06523961849403526	1.1194812176300124	0.27153409740347184	0.9587604446797906	0.018289891838696243	NS	TBCC	GG1	GG2	5	24	5	24	0.046921344791600136	-0.018318273702435127	0.0159693626676889	-0.02104795415961955	0.06523961849403526	0.03701731682730845
FPGT	-0.03699957241994105	-0.10632931033345853	-1.0064507865733572	0.32199051843211757	0.9587604446797906	0.018289891838696243	NS	FPGT	GG1	GG2	5	24	5	24	-0.024804753152796538	0.081524557180662	0.0133823594510529	0.05038193187099395	0.10632931033345853	0.03699957241994105
PTPRC	0.03699330810412425	-0.12695479897828504	-0.7613672651556862	0.4521911351508722	0.9587604446797906	0.018289891838696243	NS	PTPRC	GG1	GG2	5	24	5	24	-0.09174020753537149	0.03521459144291354	0.0086620905654584	-0.02833121753866585	0.12695479897828504	0.03699330810412425
ZBTB10	-0.0369889731202449	0.0029361883436011607	0.03377583002392112	0.9732724535312564	0.9975546313977091	0.001063310714028469	NS	ZBTB10	GG1	GG2	5	24	5	24	-0.03791900635778864	-0.0408551947013898	-0.0571901562461914	-0.0202011831259465	0.0029361883436011607	0.0369889731202449
STAT2	0.03698399010100999	0.0611536744719435	0.8109775957351221	0.42356139995273917	0.9587604446797906	0.018289891838696243	NS	STAT2	GG1	GG2	5	24	5	24	0.06740672527883303	0.006253050806889521	0.0724057039202872	0.0354217138192772	0.0611536744719435	0.03698399010100999
PDS5B	-0.03695571427071095	-0.02940378364040274	-0.4358444640234045	0.6659696492716938	0.9773019813269638	0.009971220764653645	NS	PDS5B	GG1	GG2	5	24	5	24	-0.01183811760397838	0.01756566603642436	0.0117568749560863	0.04871258922679725	0.02940378364040274	0.03695571427071095
HADHB	0.03695332248358426	-0.027570939275528186	-0.3801539764334508	0.7064234086356879	0.9824178086208321	0.007703773528175107	NS	HADHB	GG1	GG2	5	24	5	24	-0.09546044560110867	-0.06788950632558048	-0.0522785486219726	-0.08923187110555686	0.027570939275528186	0.03695332248358426
PIH1D1	-0.03694609336990505	0.018875021410976384	0.2663214087857392	0.7917551454425306	0.9876786179909683	0.00538434806297359	NS	PIH1D1	GG1	GG2	5	24	5	24	0.03142476456367598	0.012549743152699598	0.0229410359916704	0.05988712936157545	0.018875021410976384	0.03694609336990505
ARHGEF25	0.036938284146937554	0.010485663356019248	0.10056513261398602	0.9205432712202989	0.9926099194498584	0.003221389081460311	NS	ARHGEF25	GG1	GG2	5	24	5	24	-0.08065241216521057	-0.09113807552122982	-0.0533551235757423	-0.09029340772267985	0.010485663356019248	0.036938284146937554
CCDC124	-0.036908907140285496	0.014417188842274019	0.18884611426642847	0.8514443555323007	0.9903281368236717	0.00422088176627665	NS	CCDC124	GG1	GG2	5	24	5	24	0.0024225690731827392	-0.01199461976909128	-0.026394122116014	0.0105147850242715	0.014417188842274019	0.036908907140285496
AGFG1	0.036876798566160746	-0.0038882585288717375	-0.05417278359832465	0.9571451259179697	0.9957380065244826	0.0018549158818327925	NS	AGFG1	GG1	GG2	5	24	5	24	0.0019310236837157574	0.005819282212587495	0.0437693656730103	0.00689256710684955	0.0038882585288717375	0.036876798566160746
SGCD	0.03682159355959015	0.23881174832672147	1.625751290543814	0.11412731009318539	0.9587604446797906	0.018289891838696243	NS	SGCD	GG1	GG2	5	24	5	24	0.13555179045856894	-0.10325995786815252	0.01034991733572	-0.02647167622387015	0.23881174832672147	0.03682159355959015
RFC2	0.03680542613666085	0.02434369050525974	0.2992721997862856	0.7667296649970101	0.985570844165852	0.006312152587497932	NS	RFC2	GG1	GG2	5	24	5	24	0.042922987040363084	0.018579296535103342	0.0401445005574277	0.00333907442076685	0.02434369050525974	0.03680542613666085
DYNC1LI1	0.03680410623495955	-0.02452866673474698	-0.38351891385454545	0.703952762374467	0.9824178086208321	0.007703773528175107	NS	DYNC1LI1	GG1	GG2	5	24	5	24	-0.028434489047608112	-0.003905822312861134	0.0207442389621226	-0.01605986727283695	0.02452866673474698	0.03680410623495955
UPF1	-0.03680336057261611	-0.0681471636032557	-1.2903586021942035	0.20646824632885183	0.9587604446797906	0.018289891838696243	NS	UPF1	GG1	GG2	5	24	5	24	-0.016574095889432337	0.05157306771382336	0.0258868981290084	0.06269025870162451	0.0681471636032557	0.03680336057261611
PPIG	-0.03677030432975535	-0.006652451334416443	-0.09769435870816794	0.9228039289002777	0.9926099194498584	0.003221389081460311	NS	PPIG	GG1	GG2	5	24	5	24	-0.044753974530632824	-0.03810152319621638	-0.078769153983373	-0.04199884965361765	0.006652451334416443	0.03677030432975535
DGKI	-0.03676232176564374	0.08278310393436389					NS	DGKI	GG1	GG2	5	24	3	12	0.07823967755898308	-0.004543426375380813	0.0039946122062479	0.040756933971891646	0.08278310393436389	0.03676232176564374
GLUL	0.0367578444248053	-0.024738305742024565	-0.16838455356650162	0.8673745826831272	0.9903281368236717	0.00422088176627665	NS	GLUL	GG1	GG2	5	24	5	24	-0.054676734430818066	-0.0299384286887935	-0.0326947013817991	-0.0694525458066044	0.024738305742024565	0.0367578444248053
PELO	0.036739535732596154	0.06088059829077057	0.8324607934943488	0.4115163882761555	0.9587604446797906	0.018289891838696243	NS	PELO	GG1	GG2	5	24	5	24	0.00911629319637294	-0.05176430509439763	0.0202450877476577	-0.01649444798493845	0.06088059829077057	0.036739535732596154
UPRT	0.036725346556099	-0.032488500507512376	-0.33864539062029614	0.7371599899806006	0.9849451370134303	0.006587959711431571	NS	UPRT	GG1	GG2	5	24	5	24	-0.08414707706049776	-0.051658576552985384	0.0077994146714739	-0.0289259318846251	0.032488500507512376	0.036725346556099
HLA-DMB	-0.03672165097030649	-0.21128382547300445	-1.2710298350968938	0.21381916553670494	0.9587604446797906	0.018289891838696243	NS	HLA-DMB	GG1	GG2	5	24	5	22	-0.13230681366040783	0.0789770118125966	0.0348673929514263	0.07158904392173279	0.21128382547300445	0.03672165097030649
RSRC2	0.03666943259632355	-0.048340011151802795	-0.6571998667072321	0.5159025258828608	0.9595335284400425	0.01793984535571955	NS	RSRC2	GG1	GG2	5	24	5	24	0.01557044109588868	0.06391045224769147	0.0762088701613584	0.03953943756503485	0.048340011151802795	0.03666943259632355
ZNF460	0.0366559957816461	0.1103734178407276	1.029813212124809	0.3110659778919527	0.9587604446797906	0.018289891838696243	NS	ZNF460	GG1	GG2	5	24	5	24	0.10667412845913753	-0.0036992893815900713	0.0484940656741992	0.0118380698925531	0.1103734178407276	0.0366559957816461
SUMO3	-0.03665431819587365	-0.0774047083270847	-0.7601981342783564	0.45287940807170196	0.9587604446797906	0.018289891838696243	NS	SUMO3	GG1	GG2	5	24	5	24	-0.06462746280861863	0.012777245518466068	-0.0426436878605898	-0.00598936966471615	0.0774047083270847	0.03665431819587365
TAP2	0.03662686102236805	-0.11926228312738178	-0.7853342006423301	0.43821893040476706	0.9587604446797906	0.018289891838696243	NS	TAP2	GG1	GG2	5	24	5	24	-0.06084527187391549	0.058417011253466294	0.076303795606913	0.03967693458454495	0.11926228312738178	0.03662686102236805
NAPA	-0.03661565456255605	-0.053105297464761045	-0.6894445125785145	0.4956723386534459	0.9591609129113918	0.018108527628947848	NS	NAPA	GG1	GG2	5	24	5	24	-0.07478805003789221	-0.021682752573131164	-0.0541179539524035	-0.017502299389847452	0.053105297464761045	0.03661565456255605
EPS8L1	0.03659689535096739	-0.00883592762928627	-0.09307913987754268	0.9264396538475663	0.9926099194498584	0.003221389081460311	NS	EPS8L1	GG1	GG2	5	24	5	24	0.031821689321084715	0.040657616950370984	0.0966754794817097	0.0600785841307423	0.00883592762928627	0.03659689535096739
VPS54	-0.03656837786194725	-0.04063655905200347	-0.4480258419108733	0.6572501511126568	0.9773019813269638	0.009971220764653645	NS	VPS54	GG1	GG2	5	24	5	24	-0.01860682706253674	0.022029731989466728	-0.0264923839943041	0.01007599386764315	0.04063655905200347	0.03656837786194725
SYMPK	-0.036556554851470996	-0.11905679151748458	-1.8726906939636245	0.07056930201999591	0.9587604446797906	0.018289891838696243	NS	SYMPK	GG1	GG2	5	24	5	24	-0.08654067346947898	0.0325161180480056	-0.019962619031145	0.016593935820326	0.11905679151748458	0.036556554851470996
STK3	-0.036551438022678795	-0.0033503673911334866	-0.048402035439092814	0.9617063374196588	0.9957380065244826	0.0018549158818327925	NS	STK3	GG1	GG2	5	24	5	24	-0.041273133366131365	-0.03792276597499788	-0.0786996456772755	-0.0421482076545967	0.0033503673911334866	0.036551438022678795
NAP1L4	0.0365364140738946	-0.045825242852666107	-0.6543661993943095	0.5177016151760421	0.9599598202062094	0.017746944281171496	NS	NAP1L4	GG1	GG2	5	24	5	24	-0.07137718393780121	-0.0255519410851351	0.0025273801577414	-0.0340090339161532	0.045825242852666107	0.0365364140738946
DLGAP1	-0.036532920618425196	-0.009419947161547731	-0.04879003586742073	0.9614100040073088	0.9957380065244826	0.0018549158818327925	NS	DLGAP1	GG1	GG2	5	24	4	24	-0.011430199391118487	-0.0020102522295707553	-0.008428628067089494	0.0281042925513357	0.009419947161547731	0.036532920618425196
PECAM1	0.0365303765859597	0.1904200814212292	1.4794563168585746	0.14910966007084642	0.9587604446797906	0.018289891838696243	NS	PECAM1	GG1	GG2	5	24	5	24	0.1727811217770765	-0.017638959644152703	0.0388021143582349	0.0022717377722752	0.1904200814212292	0.0365303765859597
AK6	-0.03651133649501484	0.02782165742348558	0.19114278468952375	0.8496601282756318	0.9903281368236717	0.00422088176627665	NS	AK6	GG1	GG2	5	24	5	24	-0.0866861283476948	-0.11450778577118038	-0.138609941167987	-0.10209860467297216	0.02782165742348558	0.03651133649501484
TTC1	-0.0365100366022928	0.018187283254320757	0.3279128538685205	0.7451820446304214	0.9849451370134303	0.006587959711431571	NS	TTC1	GG1	GG2	5	24	5	24	0.08311726293664128	0.06492997968232052	0.0201946513170368	0.0567046879193296	0.018187283254320757	0.0365100366022928
PRKDC	-0.0365066944104977	-0.11924543705612087	-1.5083725288210752	0.14158429172101372	0.9587604446797906	0.018289891838696243	NS	PRKDC	GG1	GG2	5	24	5	24	-0.1249672986980183	-0.005721861641897433	-0.0569814431222406	-0.0204747487117429	0.11924543705612087	0.0365066944104977
SEH1L	-0.036487444562721	-0.0484691994928004	-0.9005496607387783	0.37477095974822006	0.9587604446797906	0.018289891838696243	NS	SEH1L	GG1	GG2	5	24	5	24	-0.031228282444711743	0.017240917048088656	-0.0250160838537017	0.0114713607090193	0.0484691994928004	0.036487444562721
BMP2K	-0.03648070043309955	6.700454481158719e-05	0.000858759482070765	0.9993203117165149	0.9994323305834263	0.00024660569704352544	NS	BMP2K	GG1	GG2	5	24	5	24	0.038612119714898495	0.03854511517008691	0.0270960754308343	0.06357677586393384	6.700454481158719e-05	0.03648070043309955
TRIP11	-0.03642901379975869	-0.04274726917545983	-0.6933686764880542	0.49324098132315536	0.9591609129113918	0.018108527628947848	NS	TRIP11	GG1	GG2	5	24	5	24	0.010669384485140019	0.053416653660599854	-0.0048679217599723	0.031561092039786395	0.04274726917545983	0.03642901379975869
MRPL54	-0.03641035395253381	-0.022506021332701784	-0.16162897522234623	0.8726468769520801	0.9903281368236717	0.00422088176627665	NS	MRPL54	GG1	GG2	5	24	5	24	-0.06231948304749012	-0.039813461714788334	-0.0917042871129015	-0.055293933160367695	0.022506021332701784	0.03641035395253381
TRMT1L	-0.03639085612691425	-0.047443828448202524	-0.7110768226347888	0.482353046905864	0.9587604446797906	0.018289891838696243	NS	TRMT1L	GG1	GG2	5	24	5	24	0.009756325548674716	0.057200153996877244	0.0252889412692667	0.06167979739618095	0.047443828448202524	0.03639085612691425
EIF5A	-0.0363893969634245	-0.0030774832223440414	-0.050381529544502285	0.9601415850242303	0.9957380065244826	0.0018549158818327925	NS	EIF5A	GG1	GG2	5	24	5	24	-0.02057370203950034	-0.0174962188171563	-0.0278648923240716	0.0085245046393529	0.0030774832223440414	0.0363893969634245
SF1	-0.036321495231989645	-0.07023846123144777	-1.0494767099141011	0.30207202113144854	0.9587604446797906	0.018289891838696243	NS	SF1	GG1	GG2	5	24	5	24	-0.0563133798649178	0.013925081366529965	-0.0249188326550511	0.01140266257693855	0.07023846123144777	0.036321495231989645
MSI2	0.03632131838855765	-0.01701027042258571	-0.19392820922310053	0.8474972841603093	0.9903281368236717	0.00422088176627665	NS	MSI2	GG1	GG2	5	24	5	24	0.028704694950033076	0.045714965372618786	0.105675358953499	0.06935404056494135	0.01701027042258571	0.03632131838855765
PRKG1	0.03631822249818448	0.21505990503349254	1.3913558220895508	0.17402277789195472	0.9587604446797906	0.018289891838696243	NS	PRKG1	GG1	GG2	5	24	5	24	0.0745771720891846	-0.14048273294430794	-0.160935527030409	-0.19725374952859348	0.21505990503349254	0.03631822249818448
LRIG1	-0.0363144918508467	0.022520344672705136	0.20110001315994655	0.8419340581650654	0.9903281368236717	0.00422088176627665	NS	LRIG1	GG1	GG2	5	24	5	24	0.04843114285988887	0.025910798187183736	0.0028978698399324	0.0392123616907791	0.022520344672705136	0.0363144918508467
COX6B1	0.03629559569254259	-0.009782673292740532	-0.084149632666201	0.9334785470622784	0.9929060082128812	0.0030918613198382522	NS	COX6B1	GG1	GG2	5	24	5	24	0.03722589289061597	0.047008566183356505	0.108866526470063	0.0725709307775204	0.009782673292740532	0.03629559569254259
HAX1	0.0362928668317667	0.04463366416142796	0.44326532965479615	0.6606520159883968	0.9773019813269638	0.009971220764653645	NS	HAX1	GG1	GG2	5	24	5	24	0.021498818041414236	-0.02313484612001372	0.0098527584613927	-0.026440108370374	0.04463366416142796	0.0362928668317667
RPL7	-0.03628825926663919	0.037577763899875674	0.34349184545610834	0.7335472577408477	0.9849451370134303	0.006587959711431571	NS	RPL7	GG1	GG2	5	24	5	24	0.028329917174305434	-0.00924784672557024	0.0269012122254288	0.063189471492068	0.037577763899875674	0.03628825926663919
LMAN1	-0.03627980224492047	-0.05629970894394805	-0.504550657743238	0.6174422761895036	0.9732015824849174	0.011797193551424083	NS	LMAN1	GG1	GG2	5	24	5	24	0.06196468569174063	0.11826439463568868	0.135514055214443	0.17179385745936349	0.05629970894394805	0.03627980224492047
MXRA5	0.036263032544948046	0.07003087268367551	0.6497327509682275	0.5206507027547463	0.9599598202062094	0.017746944281171496	NS	MXRA5	GG1	GG2	5	24	5	24	-0.013371018618563024	-0.08340189130223853	-0.0258374775442904	-0.06210051008923845	0.07003087268367551	0.036263032544948046
GTF2B	0.03621967521783061	0.021789962534407126	0.39005336769641313	0.6991643267430007	0.9808482575836139	0.00839817507820931	NS	GTF2B	GG1	GG2	5	24	5	24	0.09432264628822452	0.0725326837538174	0.107977023131904	0.0717573479140734	0.021789962534407126	0.03621967521783061
WDR61	-0.03621741778302234	-0.07277343401081746	-0.9608138559047796	0.34408058683618387	0.9587604446797906	0.018289891838696243	NS	WDR61	GG1	GG2	5	24	5	24	-0.0193795397969374	0.05339389421388005	0.0340676123138621	0.07028503009688444	0.07277343401081746	0.03621741778302234
